Unnamed: 0;Url;ImageUrl;ProductId;Title;CategoryTree;ProductDescriptionEN;GlobalCategoryEN
4915;https://www.ikea.com/us/en/p/lindrande-decoration-love-dark-brown-90432429/;https://www.ikea.com/us/en/images/products/lindrande-decoration-love-dark-brown__0669457_pe715033_s5.jpg?f=s;90432429;LINDRANDE Decoration;Home Décor/Decorative accessories;Nice as a table decoration, for example.;Home Décor
5092;https://www.ikea.com/us/en/p/melloesa-picture-ledge-transparent-60446239/;https://www.ikea.com/us/en/images/products/melloesa-picture-ledge-transparent__0689494_pe722995_s5.jpg?f=s;60446239;MELLÖSA Picture ledge;Home Décor/Wall décor/Picture ledges;Of course the things you like you want on display. This display shelf is a perfect way to show paintings, photos and other favorite items. Use several and create a whole wall with art and memories.;Home Décor
1214;https://www.ikea.com/us/en/p/idanaes-upholstered-bed-frame-gunnared-dark-gray-60458958/;https://www.ikea.com/us/en/images/products/idanaes-upholstered-bed-frame-gunnared-dark-gray__0953726_pe802891_s5.jpg?f=s;60458958;IDANÄS Upholstered bed frame;Furniture/Beds/Full, Queen and King size platform beds;The sloping headboard and soft upholstery make IDANÄS upholstered bed frame extra comfortable. Wake up with coffee and a morning paper! Classic button detailing and turned wooden legs are timeless.;Furniture
337;https://www.ikea.com/us/en/p/djungelskog-cushion-lion-brown-50393750/;https://www.ikea.com/us/en/images/products/djungelskog-cushion-lion-brown__0552991_pe659173_s5.jpg?f=s;50393750;DJUNGELSKOG Cushion;Baby & kids/Kids/Toys & play/Soft toys;With this soft cushion, you decide if the king of the jungle should sleep or be awake. All you have to do is turn the cushion over. Imagine if it was just as easy to tame an actual lion!;Baby & kids
8970;https://www.ikea.com/us/en/p/avnboel-door-mat-indoor-natural-black-00502997/;https://www.ikea.com/us/en/images/products/avnboel-door-mat-indoor-natural-black__1010116_pe827916_s5.jpg?f=s;502997;AVNBÖL Door mat, indoor;Rugs/Rugs/Door mats;This door mat with a printed pattern is made of coconut fibers. It is a durable natural material that is perfect to have by the entrance in the hallway.;Rugs
4942;https://www.ikea.com/us/en/p/fulltalig-candlestick-set-of-3-black-40342134/;https://www.ikea.com/us/en/images/products/fulltalig-candlestick-set-of-3-black__0523288_pe643714_s5.jpg?f=s;40342134;FULLTALIG Candlestick, set of 3;Home Décor/Candle holders & candles/Candle holders;Make everyday life a little cozier and create a nice mood on different levels. FULLTALIG is a set with 3 candlesticks in different heights and has a modern design that suits many homes and interior styles.;Home Décor
3628;https://www.ikea.com/us/en/p/billy-height-extension-unit-white-40263853/;https://www.ikea.com/us/en/images/products/billy-height-extension-unit-white__0720622_pe732722_s5.jpg?f=s;40263853;BILLY Height extension unit;Storage & organization/Shelving units, bookcases & storage options/Bookcases;It is estimated that every five seconds, one BILLY bookcase is sold somewhere in the world. Pretty impressive considering we launched BILLY in 1979. It’s the booklovers choice that never goes out of style.;Storage & organization
1966;https://www.ikea.com/us/en/p/ikea-365-hjaelte-turner-stainless-steel-black-20149458/;https://www.ikea.com/us/en/images/products/ikea-365-hjaelte-turner-stainless-steel-black__0713028_pe729207_s5.jpg?f=s;20149458;IKEA 365+ HJÄLTE Turner;Cookware & tableware/Kitchen & cooking accessories/Kitchen utensils/Cooking utensils;Gentle to pots and pans with non-stick coating.;Cookware & tableware
8806;https://www.ikea.com/us/en/p/karismatisk-rug-set-of-3-multicolor-90499132/;https://www.ikea.com/us/en/images/products/karismatisk-rug-set-of-3-multicolor__1007229_pe826656_s5.jpg?f=s;90499132;KARISMATISK Rug, set of 3;Rugs/Rugs/Runners & small rugs;“Flowers have always been a part of my design, and for the KARISMATISK collection I created a set with 3 hand-tufted rugs. All in colors that make them stand out as exciting eye-catchers that you can arrange in different ways.”;Rugs
7708;https://www.ikea.com/us/en/p/trubbnate-pendant-lamp-shade-white-20484817/;https://www.ikea.com/us/en/images/products/trubbnate-pendant-lamp-shade-white__0946582_pe798151_s5.jpg?f=s;20484817;TRUBBNATE Pendant lamp shade;Lighting/Lamps & light fixtures/Shades, bases & cords/Lamp shades;A favorite from the past. Bigger and of recycled plastic, but still in a flat package. The shade’s shape, shadow play and dim, cozy light however, are as decorative now as when it first launched in 1978.;Lighting
7123;https://www.ikea.com/us/en/p/yttran-kitchen-faucet-with-pull-out-spout-chrome-plated-60305951/;https://www.ikea.com/us/en/images/products/yttran-kitchen-faucet-with-pull-out-spout-chrome-plated__0756714_pe749052_s5.jpg?f=s;60305951;YTTRAN Kitchen faucet with pull-out spout;Kitchen & appliances/Kitchen faucets & sinks/Kitchen faucets;YTTRAN faucet in chrome with pull-out spout helps lower water- and energy-use – so you can lower your bills too. The quality is guaranteed to outlast many years of pouring, washing and rinsing.;Kitchen & appliances
3298;https://www.ikea.com/us/en/p/lerhamn-chair-light-antique-stain-vittaryd-beige-20268639/;https://www.ikea.com/us/en/images/products/lerhamn-chair-light-antique-stain-vittaryd-beige__0728161_pe736119_s5.jpg?f=s;20268639;LERHAMN Chair;Furniture/Chairs/Dining chairs/Upholstered chairs;The chair frame is made of solid wood, which is a durable natural material.;Furniture
2137;https://www.ikea.com/us/en/p/formidabel-bowl-light-green-30392407/;https://www.ikea.com/us/en/images/products/formidabel-bowl-light-green__0586521_pe672102_s5.jpg?f=s;30392407;FORMIDABEL Bowl;Cookware & tableware/Dinnerware/Bowls;Give your table setting an extra touch with this dinnerware in different shapes and colors that you can combine as you like.;Cookware & tableware
497;https://www.ikea.com/us/en/p/vildkorn-pillow-low-60460602/;https://www.ikea.com/us/en/images/products/vildkorn-pillow-low__0789326_pe763943_s5.jpg?f=s;60460602;VILDKORN Pillow, low;Beds & mattresses/Bedding/Pillows/Polyester pillows;This pillow feels soft and firm at the same time and it plumps up to perfection. The easy-care cotton and polyester mix can be washed frequently at high temperatures – and it dries quickly too.;Beds & mattresses
8127;https://www.ikea.com/us/en/p/solvinden-led-solar-powered-table-lamp-cone-shaped-white-20484577/;https://www.ikea.com/us/en/images/products/solvinden-led-solar-powered-table-lamp-cone-shaped-white__0943505_pe796959_s5.jpg?f=s;20484577;SOLVINDEN LED solar-powered table lamp;Lighting/Decorative lighting/Decorative outdoor lighting;Easy to use because no cords or plugs are needed.;Lighting
3548;https://www.ikea.com/us/en/p/byas-tv-unit-high-gloss-white-80227797/;https://www.ikea.com/us/en/images/products/byas-tv-unit-high-gloss-white__0644411_pe702653_s5.jpg?f=s;80227797;BYÅS TV unit;Storage & organization/TV & media furniture/TV stands & benches;With open storage it’s easier to get an overview, and with closed storage you can keep things nice and tidy. This TV bench has both, and an adjustable shelf in each section too.;Storage & organization
4337;https://www.ikea.com/us/en/p/sesamfroen-plant-pot-indoor-outdoor-off-white-00478351/;https://www.ikea.com/us/en/images/products/sesamfroen-plant-pot-indoor-outdoor-off-white__0958904_pe809501_s5.jpg?f=s;478351;SESAMFRÖN Plant pot;Home Décor/Flower pots & stands/Indoor plant pots;Welcome SESAMFRÖN into the home and be charmed by the soft traditional shapes. Tactile dots give the plant pot an elegant surface that enhances the romantic look – especially together with your favorite plants.;Home Décor
6975;https://www.ikea.com/us/en/p/hittarp-drawer-front-off-white-10266396/;https://www.ikea.com/us/en/images/products/hittarp-drawer-front-off-white__0634968_pe696868_s5.jpg?f=s;10266396;HITTARP Drawer front;Kitchen & appliances/Kitchen systems/SEKTION kitchen/SEKTION kitchen cabinets;HITTARP door has a soft off-white color and vertical groove pattern that give a sense of traditional craftsmanship and creates a personal kitchen with warm country charm.;Kitchen & appliances
1639;https://www.ikea.com/us/en/p/plommonros-cushion-cover-dark-gray-gray-10506952/;https://www.ikea.com/us/en/images/products/plommonros-cushion-cover-dark-gray-gray__0980653_pe815076_s5.jpg?f=s;10506952;PLOMMONROS Cushion cover;Beds & mattresses/Bedding/Cushions & cushions covers/Cushion covers;Pure cotton cushion cover with a delicate stripe pattern in the weave that gives it a clean modern feel. A straightforward design in dusky grey that blends well with other PLOMMONROS cushion covers.;Beds & mattresses
4842;https://www.ikea.com/us/en/p/utvaendig-decorative-tray-dark-brown-10430981/;https://www.ikea.com/us/en/images/products/utvaendig-decorative-tray-dark-brown__0665722_pe713165_s5.jpg?f=s;10430981;UTVÄNDIG Decorative tray;Home Décor/Vases & bowls/Bowls & dishes;Nice as a table decoration, for example.;Home Décor
630;https://www.ikea.com/us/en/p/vagsjoen-hand-towel-gray-turquoise-50488041/;https://www.ikea.com/us/en/images/products/vagsjoen-hand-towel-gray-turquoise__0920153_pe786869_s5.jpg?f=s;50488041;VÅGSJÖN Hand towel;Bathroom/Bathroom textiles/Towels/Hand towels;The combination of solid terry and stripes gives you an appealing towel with great function. The solid terry is soft against your skin and the woven stripes are both absorbent and dry quickly.;Bathroom
1676;https://www.ikea.com/us/en/p/hauga-nightstand-white-00488963/;https://www.ikea.com/us/en/images/products/hauga-nightstand-white__0963768_pe808707_s5.jpg?f=s;488963;HAUGA Nightstand;Furniture/Tables & desks/Nightstands;Use on its own or match with other furniture in the HAUGA series. This bedside table has room for items you want and need close at hand when sleeping including a drawer and display shelves for decorations.;Furniture
6842;https://www.ikea.com/us/en/p/ditte-fabric-dark-blue-80395804/;https://www.ikea.com/us/en/images/products/ditte-fabric-dark-blue__0683883_pe720900_s5.jpg?f=s;80395804;DITTE Fabric;Home Textiles/Fabrics & sewing/Fabrics;Unleash your creativity! This dark blue fabric is easy to work with and has a quality that is suitable for many purposes.;Home Textiles
7779;https://www.ikea.com/us/en/p/ledare-led-bulb-gu10-380-lumen-warm-dimming-00456863/;https://www.ikea.com/us/en/images/products/ledare-led-bulb-gu10-380-lumen-warm-dimming__0806666_pe770021_s5.jpg?f=s;456863;LEDARE LED bulb GU10 380 lumen;Lighting/LED Light bulbs;The more you dim LEDARE bulb, the warmer the light gets, so you can easily create a soft and cozy light.;Lighting
2267;https://www.ikea.com/us/en/p/vaerdera-coffee-cup-and-saucer-white-60277463/;https://www.ikea.com/us/en/images/products/vaerdera-coffee-cup-and-saucer-white__22811_pe095649_s5.jpg?f=s;60277463;VÄRDERA Coffee cup and saucer;Cookware & tableware/Coffee & tea/Mugs & cups;For both everyday life and party life. The VÄRDERA series is made of durable feldspar porcelain. And if an accident should occur, you can complete with what you need since each piece is sold separately.;Cookware & tableware
931;https://www.ikea.com/us/en/p/storavan-toilet-brush-white-black-80423816/;https://www.ikea.com/us/en/images/products/storavan-toilet-brush-white-black__0763060_pe752436_s5.jpg?f=s;80423816;STORAVAN Toilet brush;Storage & organization/Storage containers/Bathroom accessories/Toilet brushes;A clean design in durable plastic that harmonizes with most styles. Combine with other bathroom accessories in the STORAVAN series for a coordinated mini bathroom makeover.;Storage & organization
3308;https://www.ikea.com/us/en/p/omtaenksam-chair-light-gray-50474341/;https://www.ikea.com/us/en/images/products/omtaenksam-chair-light-gray__0825794_pe776359_s5.jpg?f=s;50474341;OMTÄNKSAM Chair;Furniture/Chairs/Dining chairs/Dining chairs;The design of the backrest provides comfortable support as you sit and you can easily get in and out by using your arms. Part of the OMTÄNKSAM collection – for everyone who needs a helping hand.;Furniture
3416;https://www.ikea.com/us/en/p/garka-swivel-chair-vissle-black-90419753/;https://www.ikea.com/us/en/images/products/garka-swivel-chair-vissle-black__0752018_pe747309_s5.jpg?f=s;90419753;GARKA Swivel chair;Furniture/Chairs/Desk chairs/Desk chairs for home;You sit comfortably, regardless of your height, since the seat and footrest are adjustable.;Furniture
4057;https://www.ikea.com/us/en/p/saltholmen-chair-outdoor-foldable-beige-80311828/;https://www.ikea.com/us/en/images/products/saltholmen-chair-outdoor-foldable-beige__0728349_pe736195_s5.jpg?f=s;80311828;SALTHOLMEN Chair, outdoor;Furniture/Patio furniture/Outdoor chairs/Outdoor dining chairs;A sturdy folding chair for your garden or balcony. Maintenance-free and pre-assembled for immediate use and to make life a little easier. Perfectly matches SALTHOLMEN round folding table.;Furniture
7746;https://www.ikea.com/us/en/p/skurup-pendant-lamp-black-70397399/;https://www.ikea.com/us/en/images/products/skurup-pendant-lamp-black__0658739_pe710393_s5.jpg?f=s;70397399;SKURUP Pendant lamp;Lighting/Lamps & light fixtures/Ceiling lights/Pendants lights;Metal, rugged constructions and timeless design – enjoy the SKURUP lamp series for a long time. Simple adjustments and different types of lamps make the series practical and flexible throughout the home.;Lighting
5163;https://www.ikea.com/us/en/p/hovsta-frame-birch-effect-80365755/;https://www.ikea.com/us/en/images/products/hovsta-frame-birch-effect__0638169_pe698732_s5.jpg?f=s;80365755;HOVSTA Frame;Home Décor/Wall décor/Picture & photo frames;Decorate with pictures you love. This frame varies the feeling of depth by mounting it closest to the viewer or at a distance. The plastic front protection is safe ― and does justice to the motif.;Home Décor
5672;https://www.ikea.com/us/en/p/eneby-bluetooth-speaker-white-gen-2-50492415/;https://www.ikea.com/us/en/images/products/eneby-bluetooth-speaker-white-gen-2__0885324_pe781937_s5.jpg?f=s;50492415;ENEBY Bluetooth speaker;Home electronics/Speakers/Bluetooth speakers;ENEBY bluetooth speaker, gen 2 has an updated performance and the speaker gives you a clear and powerful sound wherever you place it. If you want stereo sound, you can pair two identical ENEBY speakers to create a wider sound experience.;Home electronics
